Bim Market,39.5555649,33.12289820000001
A.101,39.553059,33.123929
Öktem Market,39.5500491,33.1247615
Özdecan Süpermarket,39.553119,33.1239539
Celikler Supermarket,39.8451842,32.9212265
Ýyi Süpermarket,39.84074,32.9425963
Bim,39.7007427,33.3710571
Bim,39.867634,32.8641737
BÝM,39.86642399999999,32.834247
Bim,39.8029642,32.8366373
Bim,39.8718119,32.8377247
Bim Market,39.9107567,32.9821774
Bim,39.873175,32.818206
Bim,39.8849735,32.9908852
Gökmar Süpermarket,39.91323879999999,32.9195523
Bim,39.8684012,32.8691146
Bim-yavuz Selim Þubesi,39.899292,32.920506
Bim,39.88970700000001,32.8845
Bim,39.892152,32.978937
Bim,39.86773,32.85146
